ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4011888	4011888	0	0
4011889	4011889	0	0
4011890	4011890	0	0
4011891	4011891	0	0
4011892	4011892	0	0
4011893	4011893	0	0
4011894	4011894	0	0
4011896	4011896	0	0
4011898	4011898	0	0
4011899	4011899	0	0
4011900	4011900	0	0
4011901	4011901	0	0
4011902	4011902	0	0
4011903	4011903	0	0
4011904	4011904	0	0
4011905	4011905	0	0
4009874	4009874	0	0
4009876	4009876	0	0
4009880	4009880	0	0
4009931	4009931	0	0
4009943	4009943	0	0
4009944	4009944	0	0
4009949	4009949	0	0
4009950	4009950	0	0
4009951	4009951	0	0
4009952	4009952	0	0
4009953	4009953	0	0
4009955	4009955	0	0
4009956	4009956	0	0
4009957	4009957	0	0
4009958	4009958	0	0
4009959	4009959	0	0
4009960	4009960	0	0
4009961	4009961	0	0
4009962	4009962	0	0
4009966	4009966	0	0
4009967	4009967	0	0
4009968	4009968	0	0
4009969	4009969	0	0
4009970	4009970	0	0
4009971	4009971	0	0
4009972	4009972	0	0
4009973	4009973	0	0
4009974	4009974	0	0
4009975	4009975	0	0
4009976	4009976	0	0
4009977	4009977	0	0
4009978	4009978	0	0
4009682	4009682	0	0
4009684	4009684	0	0
4009685	4009685	0	0
4009686	4009686	0	0
4009687	4009687	0	0
4009688	4009688	0	0
4009690	4009690	0	0
4009691	4009691	0	0
4011559	4011559	0	0
4010193	4010193	0	0
4010194	4010194	0	0
4010195	4010195	0	0
4010196	4010196	0	0
4010197	4010197	0	0
4010198	4010198	0	0
4010199	4010199	0	0
4010200	4010200	0	0
4009979	4009979	0	0
4009980	4009980	0	0
4009982	4009982	0	0
4009983	4009983	0	0
4009984	4009984	0	0
4009985	4009985	0	0
4009986	4009986	0	0
4009987	4009987	0	0
4009988	4009988	0	0
444317	444317	0	0
444320	444320	0	0
444321	444321	0	0
444322	444322	0	0
444323	444323	0	0
444324	444324	0	0
444325	444325	0	0
444326	444326	0	0
444327	444327	0	0
444328	444328	0	0
444329	444329	0	0
4012005	4012005	0	0
4012007	4012007	0	0
4011787	4011787	0	0
4011788	4011788	0	0
4011789	4011789	0	0
4011790	4011790	0	0
4011791	4011791	0	0
4011792	4011792	0	0
4011793	4011793	0	0
4011794	4011794	0	0
4011795	4011795	0	0
4011796	4011796	0	0
4011797	4011797	0	0
4011799	4011799	0	0
4011800	4011800	0	0
4011801	4011801	0	0
4011802	4011802	0	0
4011803	4011803	0	0
4011804	4011804	0	0
4011805	4011805	0	0
4011806	4011806	0	0
4011807	4011807	0	0
4011836	4011836	0	0
4011837	4011837	0	0
4011838	4011838	0	0
4011839	4011839	0	0
4011840	4011840	0	0
4011841	4011841	0	0
4011842	4011842	0	0
4011843	4011843	0	0
4011844	4011844	0	0
4011852	4011852	0	0
4004221	4004221	0	0
4004222	4004222	0	0
4004227	4004227	0	0
4004228	4004228	0	0
4004229	4004229	0	0
4004230	4004230	0	0
4004233	4004233	0	0
4004259	4004259	0	0
4004286	4004286	0	0
4004330	4004330	0	0
4004350	4004350	0	0
4024045	4024045	0	0
4024046	4024046	0	0
4023852	4023852	0	0
4023853	4023853	0	0
4023854	4023854	0	0
4023855	4023855	0	0
4023857	4023857	0	0
4023858	4023858	0	0
4023859	4023859	0	0
4023860	4023860	0	0
4023861	4023861	0	0
4023862	4023862	0	0
4023863	4023863	0	0
4023864	4023864	0	0
4023865	4023865	0	0
4023867	4023867	0	0
4023877	4023877	0	0
4023878	4023878	0	0
4023879	4023879	0	0
4023880	4023880	0	0
4023881	4023881	0	0
4023882	4023882	0	0
4023883	4023883	0	0
4023884	4023884	0	0
4023885	4023885	0	0
4023886	4023886	0	0
4023887	4023887	0	0
4023888	4023888	0	0
4020207	4020207	0	0
4020208	4020208	0	0
4020209	4020209	0	0
4020249	4020249	0	0
4020312	4020312	0	0
4020313	4020313	0	0
4020314	4020314	0	0
4020316	4020316	0	0
4020318	4020318	0	0
4020324	4020324	0	0
4020334	4020334	0	0
4020336	4020336	0	0
4020337	4020337	0	0
4020338	4020338	0	0
4020339	4020339	0	0
4020340	4020340	0	0
4020341	4020341	0	0
4020342	4020342	0	0
4020352	4020352	0	0
4020052	4020052	0	0
4020053	4020053	0	0
4020054	4020054	0	0
4020055	4020055	0	0
4020056	4020056	0	0
4014240	4014240	0	0
4014242	4014242	0	0
4014243	4014243	0	0
4014244	4014244	0	0
4014245	4014245	0	0
4014246	4014246	0	0
4014247	4014247	0	0
4014248	4014248	0	0
4014249	4014249	0	0
4014250	4014250	0	0
4014251	4014251	0	0
4014252	4014252	0	0
4014253	4014253	0	0
4014254	4014254	0	0
4014256	4014256	0	0
4014257	4014257	0	0
4014258	4014258	0	0
4014261	4014261	0	0
4011077	4011077	0	0
4011079	4011079	0	0
4011080	4011080	0	0
4011081	4011081	0	0
4011082	4011082	0	0
4011085	4011085	0	0
4011086	4011086	0	0
4011087	4011087	0	0
4011088	4011088	0	0
4011089	4011089	0	0
4011090	4011090	0	0
4011091	4011091	0	0
4011093	4011093	0	0
4011095	4011095	0	0
4011096	4011096	0	0
4011097	4011097	0	0
4014171	4014171	0	0
4011098	4011098	0	0
4011099	4011099	0	0
4011100	4011100	0	0
4011102	4011102	0	0
4011103	4011103	0	0
4011104	4011104	0	0
4011105	4011105	0	0
4011106	4011106	0	0
4011107	4011107	0	0
4011108	4011108	0	0
4011109	4011109	0	0
4011110	4011110	0	0
4011111	4011111	0	0
4011112	4011112	0	0
4011113	4011113	0	0
4010595	4010595	0	0
4010597	4010597	0	0
4010599	4010599	0	0
4010600	4010600	0	0
4010601	4010601	0	0
4010602	4010602	0	0
4010611	4010611	0	0
4010612	4010612	0	0
4010613	4010613	0	0
4010615	4010615	0	0
4010616	4010616	0	0
4010617	4010617	0	0
4010618	4010618	0	0
4010620	4010620	0	0
4010621	4010621	0	0
4010337	4010337	0	0
4010340	4010340	0	0
4010355	4010355	0	0
4010356	4010356	0	0
4010417	4010417	0	0
4010421	4010421	0	0
4011561	4011561	0	0
4011562	4011562	0	0
4011563	4011563	0	0
4011564	4011564	0	0
4011578	4011578	0	0
4011378	4011378	0	0
4011379	4011379	0	0
4011380	4011380	0	0
4011381	4011381	0	0
4011382	4011382	0	0
4011384	4011384	0	0
4011386	4011386	0	0
4011387	4011387	0	0
4011388	4011388	0	0
4011389	4011389	0	0
4011395	4011395	0	0
4011396	4011396	0	0
4011397	4011397	0	0
4011398	4011398	0	0
4011399	4011399	0	0
4011400	4011400	0	0
4011401	4011401	0	0
4011402	4011402	0	0
4011403	4011403	0	0
4011404	4011404	0	0
4011405	4011405	0	0
4011406	4011406	0	0
4011407	4011407	0	0
4011408	4011408	0	0
4011409	4011409	0	0
4011410	4011410	0	0
4011412	4011412	0	0
4011413	4011413	0	0
4011414	4011414	0	0
4011415	4011415	0	0
4011419	4011419	0	0
4011421	4011421	0	0
4011422	4011422	0	0
4008436	4008436	0	0
4008443	4008443	0	0
4008465	4008465	0	0
4008485	4008485	0	0
4008487	4008487	0	0
4008488	4008488	0	0
4008491	4008491	0	0
4008495	4008495	0	0
4008501	4008501	0	0
4008502	4008502	0	0
4008503	4008503	0	0
4008504	4008504	0	0
4008544	4008544	0	0
4008546	4008546	0	0
4008547	4008547	0	0
4008548	4008548	0	0
4008549	4008549	0	0
4008550	4008550	0	0
4008551	4008551	0	0
4011558	4011558	0	0
4008311	4008311	0	0
4008315	4008315	0	0
4008377	4008377	0	0
4008378	4008378	0	0
4008382	4008382	0	0
4008383	4008383	0	0
4008384	4008384	0	0
4008386	4008386	0	0
4008387	4008387	0	0
4008388	4008388	0	0
4008390	4008390	0	0
4008742	4008742	0	0
4008392	4008392	0	0
4008393	4008393	0	0
4011866	4011866	0	0
4011867	4011867	0	0
4011868	4011868	0	0
4011869	4011869	0	0
4011870	4011870	0	0
4009825	4009825	0	0
4009826	4009826	0	0
4009827	4009827	0	0
4009828	4009828	0	0
4009829	4009829	0	0
4009830	4009830	0	0
4009831	4009831	0	0
4009832	4009832	0	0
4009833	4009833	0	0
4009834	4009834	0	0
4009835	4009835	0	0
4009513	4009513	0	0
4009515	4009515	0	0
4009517	4009517	0	0
4009518	4009518	0	0
4009519	4009519	0	0
4009520	4009520	0	0
4009521	4009521	0	0
4009522	4009522	0	0
4009523	4009523	0	0
4009524	4009524	0	0
4009525	4009525	0	0
4009526	4009526	0	0
4012002	4012002	0	0
4009527	4009527	0	0
4009528	4009528	0	0
4009529	4009529	0	0
4009531	4009531	0	0
4009532	4009532	0	0
4009533	4009533	0	0
4009535	4009535	0	0
4009536	4009536	0	0
4009537	4009537	0	0
4009538	4009538	0	0
4009540	4009540	0	0
4009542	4009542	0	0
4009543	4009543	0	0
4009544	4009544	0	0
4009546	4009546	0	0
4009547	4009547	0	0
4011268	4011268	0	0
4011269	4011269	0	0
4011270	4011270	0	0
4011271	4011271	0	0
4011273	4011273	0	0
4011274	4011274	0	0
4011275	4011275	0	0
4011277	4011277	0	0
4011278	4011278	0	0
4011279	4011279	0	0
4011280	4011280	0	0
4011281	4011281	0	0
4011282	4011282	0	0
4011283	4011283	0	0
4011284	4011284	0	0
4011285	4011285	0	0
4011286	4011286	0	0
4011287	4011287	0	0
4011289	4011289	0	0
4011290	4011290	0	0
4011291	4011291	0	0
4011292	4011292	0	0
4011293	4011293	0	0
4011294	4011294	0	0
4011297	4011297	0	0
4011298	4011298	0	0
4011299	4011299	0	0
4011300	4011300	0	0
4011301	4011301	0	0
4017709	4017709	0	0
4017735	4017735	0	0
4017792	4017792	0	0
4017811	4017811	0	0
4017575	4017575	0	0
4017679	4017679	0	0
4003337	4003337	0	0
4003351	4003351	0	0
4003362	4003362	0	0
4003378	4003378	0	0
4003399	4003399	0	0
4003521	4003521	0	0
4003625	4003625	0	0
4003634	4003634	0	0
4003690	4003690	0	0
4002717	4002717	0	0
4002718	4002718	0	0
4002720	4002720	0	0
4002724	4002724	0	0
4002725	4002725	0	0
4002728	4002728	0	0
4002729	4002729	0	0
4002730	4002730	0	0
4002734	4002734	0	0
4002735	4002735	0	0
4002759	4002759	0	0
4002772	4002772	0	0
4002852	4002852	0	0
4002853	4002853	0	0
4002854	4002854	0	0
4002906	4002906	0	0
4002907	4002907	0	0
4002908	4002908	0	0
4002909	4002909	0	0
4002910	4002910	0	0
4002911	4002911	0	0
4002971	4002971	0	0
4003033	4003033	0	0
4003034	4003034	0	0
4003035	4003035	0	0
4003036	4003036	0	0
4003038	4003038	0	0
4002184	4002184	0	0
4002185	4002185	0	0
4002186	4002186	0	0
4002187	4002187	0	0
4002188	4002188	0	0
4002190	4002190	0	0
4002191	4002191	0	0
4002192	4002192	0	0
4002193	4002193	0	0
4002194	4002194	0	0
4002195	4002195	0	0
4002196	4002196	0	0
4002197	4002197	0	0
4002198	4002198	0	0
4002202	4002202	0	0
4002212	4002212	0	0
4002229	4002229	0	0
4023621	4023621	0	0
4023627	4023627	0	0
4023451	4023451	0	0
4023485	4023485	0	0
4048974	4048974	0	0
4048975	4048975	0	0
4048976	4048976	0	0
4048977	4048977	0	0
4048978	4048978	0	0
4048979	4048979	0	0
4048980	4048980	0	0
4002230	4002230	0	0
4002231	4002231	0	0
4002235	4002235	0	0
4004177	4004177	0	0
4004178	4004178	0	0
4004179	4004179	0	0
4004180	4004180	0	0
4004181	4004181	0	0
4004182	4004182	0	0
4004183	4004183	0	0
4004184	4004184	0	0
4004185	4004185	0	0
4133176	4133176	0	0
4132796	4132796	0	0
4132706	4132706	0	0
4132708	4132708	0	0
4132583	4132583	0	0
4132242	4132242	0	0
4132243	4132243	0	0
4132244	4132244	0	0
4132245	4132245	0	0
4132246	4132246	0	0
4132247	4132247	0	0
4132248	4132248	0	0
4132249	4132249	0	0
4130883	4130883	0	0
4124267	4124267	0	0
4124268	4124268	0	0
4124269	4124269	0	0
4124270	4124270	0	0
4124271	4124271	0	0
4124272	4124272	0	0
4124273	4124273	0	0
4124274	4124274	0	0
4124275	4124275	0	0
4124276	4124276	0	0
4124277	4124277	0	0
4124278	4124278	0	0
4124279	4124279	0	0
4124280	4124280	0	0
4124281	4124281	0	0
4124282	4124282	0	0
4124283	4124283	0	0
4124284	4124284	0	0
4124285	4124285	0	0
4124286	4124286	0	0
4124287	4124287	0	0
4124288	4124288	0	0
4124289	4124289	0	0
4124290	4124290	0	0
4124291	4124291	0	0
4124409	4124409	0	0
4124417	4124417	0	0
4124418	4124418	0	0
4124252	4124252	0	0
4124253	4124253	0	0
4124254	4124254	0	0
4124255	4124255	0	0
4124256	4124256	0	0
4124257	4124257	0	0
4124258	4124258	0	0
4124259	4124259	0	0
4124260	4124260	0	0
4124261	4124261	0	0
4124262	4124262	0	0
4124263	4124263	0	0
4124264	4124264	0	0
4124265	4124265	0	0
4046834	4046834	0	0
4046835	4046835	0	0
4046836	4046836	0	0
4046837	4046837	0	0
4046838	4046838	0	0
4046839	4046839	0	0
4046840	4046840	0	0
4046841	4046841	0	0
4046842	4046842	0	0
4046843	4046843	0	0
4046844	4046844	0	0
4046845	4046845	0	0
4046846	4046846	0	0
4046847	4046847	0	0
4046848	4046848	0	0
4046849	4046849	0	0
4046850	4046850	0	0
4046851	4046851	0	0
4046852	4046852	0	0
4046853	4046853	0	0
4046854	4046854	0	0
4046855	4046855	0	0
4046856	4046856	0	0
4046857	4046857	0	0
4046858	4046858	0	0
4046859	4046859	0	0
4046860	4046860	0	0
4046861	4046861	0	0
4119536	4119536	0	0
4119537	4119537	0	0
4119538	4119538	0	0
4119539	4119539	0	0
4119540	4119540	0	0
4119541	4119541	0	0
4119542	4119542	0	0
4119544	4119544	0	0
4119545	4119545	0	0
4119548	4119548	0	0
4119549	4119549	0	0
4119324	4119324	0	0
4119376	4119376	0	0
4119377	4119377	0	0
4119378	4119378	0	0
4119379	4119379	0	0
4119380	4119380	0	0
4119381	4119381	0	0
4119382	4119382	0	0
4119383	4119383	0	0
4119384	4119384	0	0
4119385	4119385	0	0
4004024	4004024	0	0
4004659	4004659	0	0
4004660	4004660	0	0
4004661	4004661	0	0
4004662	4004662	0	0
4004663	4004663	0	0
4004664	4004664	0	0
4004665	4004665	0	0
4004666	4004666	0	0
4004667	4004667	0	0
4004668	4004668	0	0
4161038	4161038	0	0
4161146	4161146	0	0
4161156	4161156	0	0
4161160	4161160	0	0
4161165	4161165	0	0
4160551	4160551	0	0
4001837	4001837	0	0
4002036	4002036	0	0
4002172	4002172	0	0
4002174	4002174	0	0
4002175	4002175	0	0
4002176	4002176	0	0
4002177	4002177	0	0
4002179	4002179	0	0
4002180	4002180	0	0
4002181	4002181	0	0
4002182	4002182	0	0
4002183	4002183	0	0
4001193	4001193	0	0
4001194	4001194	0	0
4001195	4001195	0	0
4001196	4001196	0	0
4001197	4001197	0	0
4001202	4001202	0	0
4001203	4001203	0	0
4021576	4021576	0	0
4021590	4021590	0	0
4021232	4021232	0	0
4021233	4021233	0	0
4021234	4021234	0	0
4021236	4021236	0	0
4021240	4021240	0	0
4021241	4021241	0	0
4021246	4021246	0	0
4021264	4021264	0	0
4021005	4021005	0	0
4021077	4021077	0	0
4021106	4021106	0	0
4057281	4057281	0	0
4056979	4056979	0	0
4056980	4056980	0	0
4056981	4056981	0	0
4056121	4056121	0	0
4048983	4048983	0	0
4048984	4048984	0	0
4048985	4048985	0	0
4049104	4049104	0	0
4049106	4049106	0	0
4049107	4049107	0	0
4049108	4049108	0	0
4049109	4049109	0	0
4049110	4049110	0	0
4049111	4049111	0	0
4049112	4049112	0	0
4049122	4049122	0	0
4049123	4049123	0	0
4048847	4048847	0	0
4048848	4048848	0	0
4048849	4048849	0	0
4048850	4048850	0	0
4048851	4048851	0	0
4048852	4048852	0	0
4048853	4048853	0	0
4048854	4048854	0	0
4048855	4048855	0	0
4048960	4048960	0	0
4048961	4048961	0	0
4120698	4120698	0	0
4120333	4120333	0	0
4120334	4120334	0	0
4120335	4120335	0	0
4023497	4023497	0	0
4023373	4023373	0	0
4023407	4023407	0	0
4023201	4023201	0	0
4023224	4023224	0	0
4023241	4023241	0	0
4023257	4023257	0	0
4119517	4119517	0	0
4119518	4119518	0	0
4119519	4119519	0	0
4119520	4119520	0	0
4119521	4119521	0	0
4119522	4119522	0	0
4119523	4119523	0	0
4119525	4119525	0	0
4119526	4119526	0	0
4119527	4119527	0	0
4119528	4119528	0	0
4119529	4119529	0	0
4119530	4119530	0	0
4119531	4119531	0	0
4119533	4119533	0	0
4119534	4119534	0	0
4122278	4122278	0	0
4122279	4122279	0	0
4122280	4122280	0	0
4122281	4122281	0	0
4122282	4122282	0	0
4122283	4122283	0	0
4122284	4122284	0	0
4122285	4122285	0	0
4122286	4122286	0	0
4122287	4122287	0	0
4122289	4122289	0	0
4122361	4122361	0	0
4122362	4122362	0	0
4122366	4122366	0	0
4122372	4122372	0	0
4122373	4122373	0	0
4122374	4122374	0	0
4122375	4122375	0	0
4122247	4122247	0	0
4122248	4122248	0	0
4122249	4122249	0	0
4122250	4122250	0	0
4122251	4122251	0	0
4122252	4122252	0	0
4122253	4122253	0	0
4122254	4122254	0	0
4122255	4122255	0	0
4122256	4122256	0	0
4122257	4122257	0	0
4122258	4122258	0	0
4122259	4122259	0	0
4122260	4122260	0	0
4122261	4122261	0	0
4122262	4122262	0	0
4122263	4122263	0	0
4122264	4122264	0	0
4122265	4122265	0	0
4122266	4122266	0	0
4122268	4122268	0	0
4122269	4122269	0	0
4122270	4122270	0	0
4122271	4122271	0	0
4122272	4122272	0	0
4122273	4122273	0	0
4122274	4122274	0	0
4122275	4122275	0	0
4122276	4122276	0	0
4121348	4121348	0	0
4121350	4121350	0	0
4121353	4121353	0	0
4121354	4121354	0	0
4121355	4121355	0	0
4121356	4121356	0	0
4121357	4121357	0	0
4121219	4121219	0	0
4124266	4124266	0	0
4123175	4123175	0	0
4123176	4123176	0	0
4123177	4123177	0	0
4123178	4123178	0	0
4122277	4122277	0	0
4163445	4163445	0	0
4162500	4162500	0	0
4162055	4162055	0	0
4162081	4162081	0	0
4161915	4161915	0	0
4161922	4161922	0	0
4161970	4161970	0	0
4161668	4161668	0	0
4161775	4161775	0	0
4007130	4007130	0	0
4007131	4007131	0	0
4007132	4007132	0	0
4007133	4007133	0	0
4007134	4007134	0	0
4007135	4007135	0	0
4007136	4007136	0	0
4204327	4204327	0	0
4204328	4204328	0	0
4204130	4204130	0	0
4204155	4204155	0	0
4204179	4204179	0	0
4204180	4204180	0	0
4204181	4204181	0	0
4204182	4204182	0	0
4204184	4204184	0	0
4204185	4204185	0	0
4204186	4204186	0	0
4204189	4204189	0	0
4204190	4204190	0	0
4204191	4204191	0	0
4204192	4204192	0	0
4204193	4204193	0	0
4204194	4204194	0	0
4204195	4204195	0	0
4206436	4206436	0	0
4206437	4206437	0	0
4206291	4206291	0	0
4206292	4206292	0	0
4206293	4206293	0	0
4206294	4206294	0	0
4206295	4206295	0	0
4206296	4206296	0	0
4206297	4206297	0	0
4206298	4206298	0	0
4206299	4206299	0	0
4206300	4206300	0	0
4206301	4206301	0	0
4206302	4206302	0	0
4206304	4206304	0	0
4206305	4206305	0	0
4206129	4206129	0	0
4206130	4206130	0	0
4206131	4206131	0	0
4206132	4206132	0	0
4206133	4206133	0	0
4206134	4206134	0	0
4206136	4206136	0	0
4205804	4205804	0	0
4205805	4205805	0	0
4205806	4205806	0	0
4205807	4205807	0	0
4205808	4205808	0	0
4205816	4205816	0	0
4205817	4205817	0	0
4205695	4205695	0	0
4205696	4205696	0	0
4205697	4205697	0	0
4205243	4205243	0	0
4160624	4160624	0	0
4160625	4160625	0	0
4160433	4160433	0	0
4160153	4160153	0	0
4160267	4160267	0	0
4160272	4160272	0	0
4158565	4158565	0	0
4157077	4157077	0	0
4157078	4157078	0	0
4155958	4155958	0	0
4155002	4155002	0	0
4153426	4153426	0	0
4153427	4153427	0	0
4145680	4145680	0	0
4144910	4144910	0	0
4143693	4143693	0	0
4143396	4143396	0	0
4134447	4134447	0	0
4134448	4134448	0	0
4134449	4134449	0	0
4134451	4134451	0	0
4134452	4134452	0	0
4133993	4133993	0	0
4133994	4133994	0	0
4134113	4134113	0	0
4134114	4134114	0	0
4134115	4134115	0	0
4134116	4134116	0	0
4133740	4133740	0	0
4133741	4133741	0	0
4133742	4133742	0	0
4133743	4133743	0	0
4133744	4133744	0	0
4133745	4133745	0	0
4133746	4133746	0	0
4133747	4133747	0	0
4133748	4133748	0	0
4133739	4133739	0	0
4133170	4133170	0	0
4133171	4133171	0	0
4133172	4133172	0	0
4133173	4133173	0	0
4199836	4199836	0	0
4199530	4199530	0	0
4199532	4199532	0	0
4199533	4199533	0	0
4199534	4199534	0	0
4199231	4199231	0	0
4199053	4199053	0	0
4198922	4198922	0	0
4198766	4198766	0	0
4198608	4198608	0	0
4198146	4198146	0	0
4198147	4198147	0	0
4198148	4198148	0	0
4198153	4198153	0	0
4197998	4197998	0	0
4197196	4197196	0	0
4007768	4007768	0	0
4007769	4007769	0	0
4007770	4007770	0	0
4007771	4007771	0	0
4007772	4007772	0	0
4007444	4007444	0	0
4007452	4007452	0	0
4204948	4204948	0	0
4204949	4204949	0	0
4221388	4221388	0	0
4120336	4120336	0	0
4120337	4120337	0	0
4120338	4120338	0	0
4120339	4120339	0	0
4120340	4120340	0	0
4120341	4120341	0	0
4120342	4120342	0	0
4120344	4120344	0	0
4120345	4120345	0	0
4120346	4120346	0	0
4120347	4120347	0	0
4120348	4120348	0	0
4120349	4120349	0	0
4120351	4120351	0	0
4120352	4120352	0	0
4120353	4120353	0	0
4120354	4120354	0	0
4120355	4120355	0	0
4120357	4120357	0	0
4120358	4120358	0	0
4120211	4120211	0	0
4120212	4120212	0	0
4120213	4120213	0	0
4120214	4120214	0	0
4120215	4120215	0	0
4120216	4120216	0	0
4119550	4119550	0	0
4119665	4119665	0	0
4119666	4119666	0	0
4119667	4119667	0	0
4119503	4119503	0	0
4005334	4005334	0	0
4005335	4005335	0	0
4005083	4005083	0	0
4005137	4005137	0	0
4005176	4005176	0	0
4005177	4005177	0	0
4005178	4005178	0	0
4005179	4005179	0	0
4005180	4005180	0	0
4005181	4005181	0	0
4188644	4188644	0	0
4187964	4187964	0	0
4187359	4187359	0	0
4184231	4184231	0	0
4183916	4183916	0	0
4183915	4183915	0	0
4183746	4183746	0	0
4183340	4183340	0	0
4183341	4183341	0	0
4182922	4182922	0	0
4182923	4182923	0	0
4181218	4181218	0	0
4180775	4180775	0	0
4178954	4178954	0	0
4174445	4174445	0	0
4170963	4170963	0	0
4168673	4168673	0	0
4167682	4167682	0	0
4164490	4164490	0	0
4164607	4164607	0	0
4164608	4164608	0	0
4164611	4164611	0	0
4164613	4164613	0	0
4164619	4164619	0	0
4164319	4164319	0	0
4164324	4164324	0	0
4164325	4164325	0	0
4164330	4164330	0	0
4164332	4164332	0	0
4164340	4164340	0	0
4121220	4121220	0	0
4121221	4121221	0	0
4005979	4005979	0	0
4005981	4005981	0	0
4005753	4005753	0	0
4005824	4005824	0	0
4005825	4005825	0	0
4005826	4005826	0	0
4005827	4005827	0	0
4005828	4005828	0	0
4005934	4005934	0	0
4005959	4005959	0	0
4202612	4202612	0	0
4202614	4202614	0	0
4202616	4202616	0	0
4202618	4202618	0	0
4202619	4202619	0	0
4202620	4202620	0	0
4202621	4202621	0	0
4202622	4202622	0	0
4202623	4202623	0	0
4202624	4202624	0	0
4202625	4202625	0	0
4202626	4202626	0	0
4202627	4202627	0	0
4202632	4202632	0	0
4202633	4202633	0	0
4202634	4202634	0	0
4202635	4202635	0	0
4202636	4202636	0	0
4202637	4202637	0	0
4202638	4202638	0	0
4202639	4202639	0	0
4202431	4202431	0	0
4202452	4202452	0	0
4202430	4202430	0	0
4201958	4201958	0	0
4201652	4201652	0	0
4201219	4201219	0	0
4201075	4201075	0	0
4200609	4200609	0	0
4200623	4200623	0	0
4200625	4200625	0	0
4204950	4204950	0	0
4204951	4204951	0	0
4204952	4204952	0	0
4204953	4204953	0	0
4204954	4204954	0	0
4204955	4204955	0	0
4204956	4204956	0	0
4204958	4204958	0	0
4204959	4204959	0	0
4204960	4204960	0	0
4204961	4204961	0	0
4204962	4204962	0	0
4204936	4204936	0	0
4204329	4204329	0	0
4204330	4204330	0	0
4204331	4204331	0	0
4204332	4204332	0	0
4204333	4204333	0	0
4204334	4204334	0	0
4204335	4204335	0	0
4204336	4204336	0	0
4204337	4204337	0	0
4204338	4204338	0	0
4204339	4204339	0	0
4204340	4204340	0	0
4204349	4204349	0	0
4204350	4204350	0	0
4204351	4204351	0	0
4204352	4204352	0	0
4204353	4204353	0	0
4204354	4204354	0	0
4205244	4205244	0	0
4205245	4205245	0	0
4205246	4205246	0	0
4205247	4205247	0	0
4205248	4205248	0	0
4205249	4205249	0	0
4205250	4205250	0	0
4205251	4205251	0	0
4205259	4205259	0	0
4205260	4205260	0	0
4205085	4205085	0	0
4205086	4205086	0	0
4205087	4205087	0	0
4205088	4205088	0	0
4205089	4205089	0	0
4205090	4205090	0	0
4205091	4205091	0	0
4205092	4205092	0	0
4205093	4205093	0	0
4009048	4009048	0	0
4009049	4009049	0	0
4009050	4009050	0	0
4009051	4009051	0	0
4009052	4009052	0	0
4009053	4009053	0	0
4009054	4009054	0	0
4020455	4020455	0	0
4020465	4020465	0	0
4020471	4020471	0	0
4020188	4020188	0	0
4020265	4020265	0	0
4020274	4020274	0	0
4020322	4020322	0	0
4020348	4020348	0	0
4020057	4020057	0	0
4020058	4020058	0	0
4020061	4020061	0	0
4020062	4020062	0	0
4020063	4020063	0	0
4020136	4020136	0	0
4020169	4020169	0	0
4020170	4020170	0	0
4020171	4020171	0	0
4019933	4019933	0	0
4019952	4019952	0	0
4020011	4020011	0	0
4020035	4020035	0	0
4019822	4019822	0	0
4019908	4019908	0	0
4019715	4019715	0	0
4019735	4019735	0	0
4019740	4019740	0	0
4019742	4019742	0	0
4019606	4019606	0	0
4019609	4019609	0	0
4019414	4019414	0	0
