concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4227915	4326835	Is a	20110731	20991231	
4304575	4205771	Is a	20110731	20991231	
4245006	4236311	Is a	20110731	20991231	
4068042	4128855	Is a	20110731	20991231	
4335818	140821	Is a	20110731	20991231	
4163802	4169387	Is a	20110731	20991231	
4131212	4258497	Is a	20110731	20991231	
4044891	4044027	Is a	20110731	20991231	
4196646	4223336	Is a	20110731	20991231	
40483158	4091366	Is a	20110731	20991231	
4339313	4094145	Is a	20110731	20991231	
4008228	4251946	Is a	20110731	20991231	
40480524	40481384	Is a	20110731	20991231	
4036656	40484533	Is a	20110731	20991231	
4275825	4117460	Is a	20110731	20991231	
4086494	4270826	Is a	20110731	20991231	
4135865	4178049	Has part of	20110731	20991231	
4246747	4045073	Has method	20110731	20991231	
4225361	4237077	Has dir proc site	20110731	20991231	
4141715	4044912	Has method	20110731	20991231	
194983	4307671	Has finding site	20110731	20991231	
4174788	4304877	Has causative agent	20110731	20991231	
434638	4208981	Has finding site	20110731	20991231	
4114648	4044532	Has method	20110731	20991231	
4274337	4132135	Has interpretation	20110731	20991231	
4061009	4034054	Has dir proc site	20110731	20991231	
4059483	4253628	Has finding context	20110731	20991231	
40481629	4022675	Has dir subst	20110731	20991231	
4056893	4243486	Has asso morph	20110731	20991231	
4083368	4146540	Has part of	20110731	20991231	
4234752	4181509	Has dir proc site	20110731	20991231	
4129509	4294899	Has interpretation	20110731	20991231	
4071124	4175338	Has dir morph	20110731	20991231	
4221834	4098214	Has interprets	20110731	20991231	
198363	40480911	Has pathology	20110731	20991231	
4231357	4079040	Has dir proc site	20110731	20991231	
4205798	4207319	Has method	20110731	20991231	
4133790	4084651	Has active ing	20110731	20991231	
4293276	4294756	Has dose form	20110731	20991231	
4332014	4121143	Has part of	20110731	20991231	
4299308	4219601	Has finding site	20110731	20991231	
4270871	4139804	Has pathology	20110731	20991231	
4144587	4189448	Has active ing	20110731	20991231	
4079032	4179684	Has part of	20110731	20991231	
4092712	4281237	Has finding site	20110731	20991231	
4131456	4216544	Has finding site	20110731	20991231	
198076	4035784	Has finding site	20110731	20991231	
4337200	4087847	Has proc site	20110731	20991231	
321107	4145283	Has finding site	20110731	20991231	
4332732	4053015	Has asso morph	20110731	20991231	
4229497	4294040	Has dose form	20110731	20991231	
4162128	4231016	Has method	20110731	20991231	
4058253	4095277	Has finding site	20110731	20991231	
4061774	4144541	Has finding site	20110731	20991231	
4038610	4240345	Using finding method	20110731	20991231	
4027628	4044539	Has method	20110731	20991231	
140297	4295343	Has asso morph	20110731	20991231	
4295307	4219601	Has finding site	20110731	20991231	
4170056	4220780	Has dir subst	20110731	20991231	
4133343	4244368	Has finding site	20110731	20991231	
4309542	40480911	Has pathology	20110731	20991231	
40490947	4175951	Has asso morph	20110731	20991231	
4176527	4305884	Has causative agent	20110731	20991231	
4177923	4189453	Has causative agent	20110731	20991231	
4210949	4298876	Has dose form	20110731	20991231	
4227933	4298876	Has dose form	20110731	20991231	
4086561	4086888	Has interprets	20110731	20991231	
4237483	4158103	Has focus	20110731	20991231	
4328012	4207319	Has method	20110731	20991231	
4121290	4021240	Has finding site	20110731	20991231	
4268733	4294604	Has dose form	20110731	20991231	
4208551	4121349	Using device	20110731	20991231	
4034079	4266337	Has asso morph	20110731	20991231	
4092720	4105536	Has interprets	20110731	20991231	
4169987	4227147	Has asso morph	20110731	20991231	
4322652	4073471	Has interprets	20110731	20991231	
4166719	4023405	Has interprets	20110731	20991231	
4238509	4314539	Has interprets	20110731	20991231	
4225368	4219601	Has finding site	20110731	20991231	
4280079	4323416	Has causative agent	20110731	20991231	
439136	4155796	Has occurrence	20110731	20991231	
40493267	4232481	Has indir proc site	20110731	20991231	
4057285	4277579	Has asso proc	20110731	20991231	
4018759	4045049	Has method	20110731	20991231	
4314052	4217667	Has finding site	20110731	20991231	
4284970	4034270	Has proc site	20110731	20991231	
40488370	4290594	Using acc device	20110731	20991231	
194121	4195605	Has asso morph	20110731	20991231	
4233311	4234174	Has method	20110731	20991231	
4206247	4117981	Has method	20110731	20991231	
4129347	4325271	Has finding site	20110731	20991231	
4107931	4110998	Has part of	20110731	20991231	
4107934	4159122	Has part of	20110731	20991231	
4002729	4238963	Has part of	20110731	20991231	
4029355	438535	Subsumes	20110731	20991231	
4307596	4030314	Has asso morph	20110731	20991231	
4212283	4300034	Has dose form	20110731	20991231	
4107679	4228886	Has asso morph	20110731	20991231	
444447	4029142	Has finding site	20110731	20991231	
4116705	4243486	Has asso morph	20110731	20991231	
4188116	4300032	Has dose form	20110731	20991231	
4077173	4120008	Has method	20110731	20991231	
4089980	40480911	Has pathology	20110731	20991231	
4099324	4154333	Has finding site	20110731	20991231	
4100485	4118107	Has part of	20110731	20991231	
4114199	4280081	Has finding site	20110731	20991231	
4048113	4118107	Has part of	20110731	20991231	
4155422	4111462	Has part of	20110731	20991231	
4348857	4112039	Has part of	20110731	20991231	
4078345	4320144	Has finding site	20110731	20991231	
4248539	4044176	Has method	20110731	20991231	
40487652	4032778	Has finding site	20110731	20991231	
4039027	4023246	Has component	20110731	20991231	
4058465	4232493	Using subst	20110731	20991231	
4347433	40484098	Has pathology	20110731	20991231	
315830	4253786	Has finding site	20110731	20991231	
4055531	4306886	Has causative agent	20110731	20991231	
4111083	4337115	Has dir proc site	20110731	20991231	
4038139	4248109	Using subst	20110731	20991231	
4203686	4208703	Has dir proc site	20110731	20991231	
4111310	4099541	Has asso morph	20110731	20991231	
4221183	4082840	Has interprets	20110731	20991231	
4010370	4055984	Has finding site	20110731	20991231	
4126803	4352137	Has part of	20110731	20991231	
4280756	4119359	Has part of	20110731	20991231	
4166447	4217142	Has dir proc site	20110731	20991231	
4083513	4055929	Has part of	20110731	20991231	
81064	4187628	Has asso morph	20110731	20991231	
4237253	4118105	Has part of	20110731	20991231	
4236784	4159575	Has part of	20110731	20991231	
4341226	4140098	Has finding site	20110731	20991231	
4036260	4133895	Has intent	20110731	20991231	
4342015	4066714	Has indir proc site	20110731	20991231	
4093825	4086826	Has interprets	20110731	20991231	
4053561	4078068	Has asso morph	20110731	20991231	
4121240	4146765	Has indir proc site	20110731	20991231	
4040990	4133034	Has finding site	20110731	20991231	
4227709	4242112	Has finding site	20110731	20991231	
4163660	4156714	Has causative agent	20110731	20991231	
4182440	4244368	Has finding site	20110731	20991231	
4332586	4189433	Has dir subst	20110731	20991231	
4177862	4236661	Has clinical course	20110731	20991231	
4009276	4325458	Has finding site	20110731	20991231	
4199419	4305329	Has finding site	20110731	20991231	
4075980	4236533	Has part of	20110731	20991231	
4124880	4148768	Using energy	20110731	20991231	
313601	4065366	Has finding site	20110731	20991231	
4214336	4304594	Has component	20110731	20991231	
4058591	4116366	Has revision status	20110731	20991231	
4335231	4118612	Has dir proc site	20110731	20991231	
4302106	4044177	Has method	20110731	20991231	
4235673	4042529	Has indir proc site	20110731	20991231	
4059155	4253628	Has finding context	20110731	20991231	
4113458	4214466	Has finding site	20110731	20991231	
4142024	4152180	Has interprets	20110731	20991231	
4063973	4240345	Using finding method	20110731	20991231	
4128844	4093570	Has finding site	20110731	20991231	
4168504	4037243	Has causative agent	20110731	20991231	
436109	4174829	Has finding site	20110731	20991231	
4107031	4083984	Has interprets	20110731	20991231	
4334929	4139147	Has dir device	20110731	20991231	
4035989	4045070	Has method	20110731	20991231	
4122978	4008888	Finding site of	20110731	20991231	
4283683	4224161	Finding site of	20110731	20991231	
4120132	4102152	Part of	20110731	20991231	
4094242	4013047	Dir proc site of	20110731	20991231	
4178756	4009914	Asso morph of	20110731	20991231	
4044700	4187473	Method of	20110731	20991231	
4092015	4088988	Interprets of	20110731	20991231	
4147210	4209080	Asso morph of	20110731	20991231	
4169265	4194123	Dir device of	20110731	20991231	
4012624	4012578	Finding site of	20110731	20991231	
4044700	4013572	Method of	20110731	20991231	
4165266	4296476	Dir proc site of	20110731	20991231	
4044713	4182142	Interprets of	20110731	20991231	
4159271	4308118	Part of	20110731	20991231	
4149800	4144231	Part of	20110731	20991231	
4207963	4210141	Finding site of	20110731	20991231	
4217142	40481058	Indir proc site of	20110731	20991231	
4185788	4071097	Dir morph of	20110731	20991231	
4147294	4264020	Asso morph of	20110731	20991231	
4188300	4230369	Causative agent of	20110731	20991231	
4112563	4185855	Laterality of	20110731	20991231	
4235485	4231325	Part of	20110731	20991231	
4093357	4177045	Finding site of	20110731	20991231	
4323487	4284118	Subsumes	20110731	20991231	
4129742	4246122	Subsumes	20110731	20991231	
4017294	4017295	Subsumes	20110731	20991231	
4044909	4251893	Method of	20110731	20991231	
4159575	4349808	Part of	20110731	20991231	
4219351	4171280	Finding site of	20110731	20991231	
4224241	4298478	Dose form of	20110731	20991231	
4282379	4095737	Asso morph of	20110731	20991231	
4225241	4002342	Finding site of	20110731	20991231	
4049103	4076045	Acc device used by	20110731	20991231	
4293466	4220407	Dose form of	20110731	20991231	
4185128	4046493	Specimen subst of	20110731	20991231	
4219601	4181859	Finding site of	20110731	20991231	
4307366	4016392	Component of	20110731	20991231	
4044176	4101783	Method of	20110731	20991231	
4152180	4156514	Interprets of	20110731	20991231	
40484098	443016	Pathology of	20110731	20991231	
4044542	4069259	Method of	20110731	20991231	
4109901	4136870	Part of	20110731	20991231	
432585	4180751	Focus of	20110731	20991231	
4295937	4057312	Proc context of	20110731	20991231	
4106710	4020895	Dir proc site of	20110731	20991231	
4044525	4172618	Method of	20110731	20991231	
4201409	4224083	Method of	20110731	20991231	
4110212	4242228	Part of	20110731	20991231	
4253628	4061780	Finding context of	20110731	20991231	
4305329	4301895	Finding site of	20110731	20991231	
4044700	4082400	Method of	20110731	20991231	
4047081	4153080	Asso morph of	20110731	20991231	
4047081	4155058	Asso morph of	20110731	20991231	
4168004	4108321	Asso morph of	20110731	20991231	
4053015	4111864	Asso morph of	20110731	20991231	
4224880	4131890	Dose form of	20110731	20991231	
4213684	4231475	Active ing of	20110731	20991231	
432250	4158087	Focus of	20110731	20991231	
4320466	4037411	Part of	20110731	20991231	
4217808	4173795	Asso morph of	20110731	20991231	
4184295	4115494	Dir proc site of	20110731	20991231	
4268843	4005823	Subsumes	20110731	20991231	
4183250	4184408	Subsumes	20110731	20991231	
4292578	40487575	Subsumes	20110731	20991231	
40481346	4161102	Subsumes	20110731	20991231	
4072981	4238470	Subsumes	20110731	20991231	
4276439	4096147	Subsumes	20110731	20991231	
4239867	4300159	Subsumes	20110731	20991231	
4094912	4288540	Subsumes	20110731	20991231	
4009068	4168443	Subsumes	20110731	20991231	
4216473	4268430	Subsumes	20110731	20991231	
4157120	4158879	Subsumes	20110731	20991231	
4151452	4334726	Subsumes	20110731	20991231	
4312592	4287239	Subsumes	20110731	20991231	
381575	4319014	Subsumes	20110731	20991231	
4158176	4167435	Subsumes	20110731	20991231	
4025215	4140981	Subsumes	20110731	20991231	
4022957	4023127	Subsumes	20110731	20991231	
4021489	4084748	Subsumes	20110731	20991231	
4095252	4002833	Subsumes	20110731	20991231	
4323685	4045415	Subsumes	20110731	20991231	
4018058	4322882	Subsumes	20110731	20991231	
4219243	4087565	Subsumes	20110731	20991231	
4091242	4091243	Subsumes	20110731	20991231	
4151485	4026980	Subsumes	20110731	20991231	
4120488	4216230	Subsumes	20110731	20991231	
4186245	4135340	Subsumes	20110731	20991231	
4258491	4258492	Subsumes	20110731	20991231	
4085503	4273002	Subsumes	20110731	20991231	
4001884	4107589	Subsumes	20110731	20991231	
4300145	4033168	Subsumes	20110731	20991231	
4120215	4117419	Subsumes	20110731	20991231	
4195860	4101926	Subsumes	20110731	20991231	
4224816	4186539	Subsumes	20110731	20991231	
4116830	4077297	Occurrence of	20110731	20991231	
4041306	4218917	Interprets of	20110731	20991231	
4044538	4343331	Method of	20110731	20991231	
4197065	4089217	Asso finding of	20110731	20991231	
4352784	4056096	Part of	20110731	20991231	
4328231	4001955	Asso morph of	20110731	20991231	
4080761	4202512	Laterality of	20110731	20991231	
4216491	4155194	Interprets of	20110731	20991231	
4051453	4163390	Finding site of	20110731	20991231	
4117495	4141925	Method of	20110731	20991231	
4199457	4060470	Finding site of	20110731	20991231	
4236661	4300234	Clinical course of	20110731	20991231	
4171232	4040465	Finding inform of	20110731	20991231	
4044177	4039005	Method of	20110731	20991231	
4211496	4267449	Focus of	20110731	20991231	
4248851	4080775	Causative agent of	20110731	20991231	
4193939	4227633	Active ing of	20110731	20991231	
4324450	4325539	Intent of	20110731	20991231	
4053015	442278	Asso morph of	20110731	20991231	
4093906	4044189	Asso morph of	20110731	20991231	
4197082	4340099	Dir proc site of	20110731	20991231	
4238643	4011617	Interprets of	20110731	20991231	
4044177	4039200	Method of	20110731	20991231	
4044522	4012931	Method of	20110731	20991231	
4249833	4029803	Causative agent of	20110731	20991231	
4052923	4051269	Interprets of	20110731	20991231	
4159271	4233711	Part of	20110731	20991231	
4001181	4189075	Specimen of	20110731	20991231	
4216167	4041164	Interpretation of	20110731	20991231	
4296022	4127043	Finding site of	20110731	20991231	
4140663	4313281	Proc morph of	20110731	20991231	
4277279	4189295	Indir proc site of	20110731	20991231	
4271678	4341881	Dir proc site of	20110731	20991231	
4232493	4058625	Subst used by	20110731	20991231	
4164793	4199047	Component of	20110731	20991231	
40481827	4102111	Finding site of	20110731	20991231	
4071048	4198217	Finding site of	20110731	20991231	
4272801	4016230	Component of	20110731	20991231	
4313572	4261616	Device used by	20110731	20991231	
4266660	4015759	Finding site of	20110731	20991231	
4012788	4159642	Subsumes	20110731	20991231	
4048365	4191851	Subsumes	20110731	20991231	
4152651	4154587	Subsumes	20110731	20991231	
4024050	4024056	Subsumes	20110731	20991231	
4076224	4076225	Subsumes	20110731	20991231	
4127174	4123193	Subsumes	20110731	20991231	
432816	4003316	Subsumes	20110731	20991231	
4033514	4173029	Subsumes	20110731	20991231	
4157856	4111755	Subsumes	20110731	20991231	
4019495	4022300	Subsumes	20110731	20991231	
4026411	4198095	Subsumes	20110731	20991231	
4104340	4041194	Dir proc site of	20110731	20991231	
4032806	4315679	Asso morph of	20110731	20991231	
4102766	4179037	Dir proc site of	20110731	20991231	
4043866	4139273	Method of	20110731	20991231	
4045070	4128722	Method of	20110731	20991231	
4249833	198822	Causative agent of	20110731	20991231	
4322976	4057740	Asso proc of	20110731	20991231	
4043006	4170282	Dir morph of	20110731	20991231	
4044532	4030829	Method of	20110731	20991231	
4200423	4044416	Occurs before	20110731	20991231	
4159470	4231230	Subsumes	20110731	20991231	
4073156	4209346	Subsumes	20110731	20991231	
4180248	4035793	Subsumes	20110731	20991231	
4028132	4309234	Subsumes	20110731	20991231	
4239433	4012962	Subsumes	20110731	20991231	
4263909	433433	Asso morph of	20110731	20991231	
4053015	4000978	Asso morph of	20110731	20991231	
